"Month (7,8)",Year,Abdomen Species ID,SampleName,Legs,PoolName,InternalNum
August,2021,p,5.EG4.23,4,PA21.EG4,1
August,2021,p,6.EG4.23,4,PA21.EG4,1
August,2021,p,7.EG4.23,2,PA21.EG4,1
August,2021,p,1.EG4.23*,5,PA21.EG4,1
August,2021,p,2.EG4.23*,2,PA21.EG4,1
August,2021,p,3.EG4.23*,3,PA21.EG4,1
August,2021,p,4.EG4.23*,4,PA21.EG4,1
August,2021,p,5.EG4.23*,2,PA21.EG4,2
August,2021,p,6.EG4.23*,3,PA21.EG4,2
August,2021,p,7.EG4.23*,2,PA21.EG4,2
August,2021,p,1.EG4.26,2,PA21.EG4,2
August,2021,p,2.EG4.26,2,PA21.EG4,2
August,2021,p,3.EG4.26,2,PA21.EG4,2
August,2021,p,4.EG4.26,2,PA21.EG4,2
August,2021,p,5.EG4.26,3,PA21.EG4,2
August,2021,p,6.EG4.26,5,PA21.EG4,2
August,2021,p,1.DP1.23,5,PA21.DP1,1
August,2021,p,2.DP1.23,5,PA21.DP1,1
August,2021,p,5.DP1.23,4,PA21.DP1,1
August,2021,p,6.DP1.23,2,PA21.DP1,1
August,2021,p,7.DP1.23,3,PA21.DP1,1
August,2021,p,8.DP1.23,4,PA21.DP1,1
August,2021,p,1.DP1.25,5,PA21.DP1,1
August,2021,p,2.DP1.25,5,PA21.DP1,1
August,2021,p,3.DP1.25,4,PA21.DP1,1
August,2021,p,4.DP1.25,3,PA21.DP1,1
August,2021,p,5.DP1.25,4,PA21.DP1,3
August,2021,p,6.DP1.25,5,PA21.DP1,3
August,2021,p,7.DP1.25,3,PA21.DP1,3
August,2021,p,1.DP1.26,2,PA21.DP1,3
August,2021,p,3.DP1.26,3,PA21.DP1,3
August,2021,p,4.DP1.26,3,PA21.DP1,3
August,2021,p,5.DP1.26,2,PA21.DP1,3
August,2021,p,6.DP1.26,4,PA21.DP1,3
August,2021,p,7.DP1.26,2,PA21.DP1,3
August,2021,p,1.PR2.23,,PA21.PR2,
August,2021,p,2.PR2.23,,PA21.PR2,
August,2021,p,3.PR2.23,,PA21.PR2,
August,2021,p,4.PR2.26,,PA21.PR2,
August,2021,p,5.PR2.26,,PA21.PR2,
August,2021,p,6.PR2.26,,PA21.PR2,
August,2021,p,7.PR2.26,,PA21.PR2,
August,2021,p,8.PR2.26,,PA21.PR2,
August,2021,p,9.PR2.26,,PA21.PR2,
August,2021,p,1.ST1.25,6,PA21.ST1,1
August,2021,p,2.ST1.25,5,PA21.ST1,1
August,2021,p,3.ST1.25,6,PA21.ST1,1
August,2021,p,4.ST1.25,4,PA21.ST1,1
August,2021,p,5.ST1.25,4,PA21.ST1,1
August,2021,p,6.ST1.25,2,PA21.ST1,1
August,2021,p,7.ST1.25,2,PA21.ST1,1
August,2021,p,8.ST1.25,2,PA21.ST1,1
August,2021,p,1.ST1.26,3,PA21.ST1,1
August,2021,p,2.ST1.26,3,PA21.ST1,1
August,2021,p,3.ST1.26,4,PA21.ST1,2
August,2021,p,4.ST1.26,2,PA21.ST1,2
August,2021,p,5.ST1.26,4,PA21.ST1,2
August,2021,p,6.ST1.26,3,PA21.ST1,2
August,2021,p,7.ST1.26,3,PA21.ST1,2
August,2021,p,1.ST1.27,2,PA21.ST1,2
August,2021,p,2.ST1.27,2,PA21.ST1,2
August,2021,p,3.ST1.27,5,PA21.ST1,2
August,2021,p,4.ST1.27,3,PA21.ST1,2
August,2021,p,5.ST1.27,4,PA21.ST1,2
August,2021,p,6.ST1.27,,PA21.ST1,
August,2021,p,7.ST1.27,,PA21.ST1,
August,2021,p,1.AH2.23,3,PA21.AH2,1
August,2021,p,2.AH2.23,2,PA21.AH2,1
August,2021,p,3.AH2.23,3,PA21.AH2,1
August,2021,p,4.AH2.23,5,PA21.AH2,1
August,2021,p,5.AH2.23,3,PA21.AH2,1
August,2021,p,6.AH2.23,2,PA21.AH2,1
August,2021,p,7.AH2.23,2,PA21.AH2,1
August,2021,p,1.AH2.25,2,PA21.AH2,1
August,2021,p,2.AH2.25,2,PA21.AH2,1
August,2021,p,3.AH2.25,3,PA21.AH2,1
August,2021,p,4.AH2.25,3,PA21.AH2,2
August,2021,p,5.AH2.25,4,PA21.AH2,2
August,2021,p,6.AH2.25,2,PA21.AH2,2
August,2021,p,7.AH2.25,3,PA21.AH2,2
August,2021,p,1.AH2.26,3,PA21.AH2,2
August,2021,p,2.AH2.26,2,PA21.AH2,2
August,2021,p,3.AH2.26,2,PA21.AH2,2
August,2021,p,4.AH2.26,4,PA21.AH2,2
August,2021,p,5.AH2.26,3,PA21.AH2,2
August,2021,p,6.AH2.26,3,PA21.AH2,2
August,2021,p,7.AH2.26,,PA21.AH2,
August,2021,p,3.PR3.23,3,PA21.PR3,1
August,2021,p,4.PR3.23,6,PA21.PR3,1
August,2021,p,5.PR3.23,4,PA21.PR3,1
August,2021,p,8.PR3.23,4,PA21.PR3,1
August,2021,p,1.PR3.23*,2,PA21.PR3,1
August,2021,p,2.PR3.23*,2,PA21.PR3,1
August,2021,p,3.PR3.23*,3,PA21.PR3,1
August,2021,p,4.PR3.23*,3,PA21.PR3,1
August,2021,p,6.PR3.23*,2,PA21.PR3,1
August,2021,p,1.PR3.27,2,PA21.PR3,1
August,2021,p,2.PR3.27,1,PA21.PR3,3
August,2021,p,4.PR3.27,1,PA21.PR3,3
August,2021,p,5.PR3.26,2,PA21.PR3,3
August,2021,p,6.PR3.26,3,PA21.PR3,3
August,2021,p,1.EG1.23,3,PA21.EG1,1
August,2021,p,3.EG1.23,5,PA21.EG1,1
August,2021,p,5.EG1.23,3,PA21.EG1,1
August,2021,p,6.EG1.23,2,PA21.EG1,1
August,2021,p,8.EG1.23,4,PA21.EG1,1
August,2021,p,1.EG1.26,2,PA21.EG1,1
August,2021,p,2.EG1.26,4,PA21.EG1,1
August,2021,p,3.EG1.26,4,PA21.EG1,1
August,2021,p,6.EG1.26,2,PA21.EG1,1
August,2021,p,7.EG1.26,4,PA21.EG1,1
August,2021,p,1.EG1.27,,PA21.EG1,
August,2021,p,2.EG1.27,,PA21.EG1,
August,2021,p,4.EG1.27,,PA21.EG1,
August,2021,p,5.EG1.27,,PA21.EG1,
August,2021,p,6.EG1.27,,PA21.EG1,
August,2021,p,7.EG1.27,,PA21.EG1,
August,2021,p,1.AH3.23,5,PA21.AH3,1
August,2021,p,2.AH3.23,2,PA21.AH3,1
August,2021,p,3.AH3.23,3,PA21.AH3,1
August,2021,p,4.AH3.23,3,PA21.AH3,1
August,2021,p,6.AH3.23,3,PA21.AH3,1
August,2021,p,7.AH3.23,3,PA21.AH3,1
August,2021,p,1.AH3.25,3,PA21.AH3,1
August,2021,p,3.AH3.25,4,PA21.AH3,1
August,2021,p,4.AH3.25,2,PA21.AH3,1
August,2021,p,6.AH3.25,6,PA21.AH3,1
August,2021,p,1.AH3.26,4,PA21.AH3,3
August,2021,p,2.AH3.26,3,PA21.AH3,3
August,2021,p,3.AH3.26,3,PA21.AH3,3
August,2021,p,4.AH3.26,,PA21.AH3,
August,2021,p,5.AH3.26,,PA21.AH3,
August,2021,p,7.AH3.27,,PA21.AH3,
August,2021,p,1.EG2.23,6,PA21.EG2,1
August,2021,p,2.EG2.23,6,PA21.EG2,1
August,2021,p,3.EG2.23,6,PA21.EG2,1
August,2021,p,4.EG2.23,6,PA21.EG2,1
August,2021,p,5.EG2.23,4,PA21.EG2,1
August,2021,p,6.EG2.23,4,PA21.EG2,1
August,2021,p,1.EG2.23*,3,PA21.EG2,1
August,2021,p,2.EG2.23*,5,PA21.EG2,1
August,2021,p,3.EG2.23*,5,PA21.EG2,1
August,2021,p,5.EG2.23*,5,PA21.EG2,1
August,2021,p,6.EG2.23*,3,PA21.EG2,3
August,2021,p,7.EG2.23*,2,PA21.EG2,3
August,2021,p,1.EG2.27,2,PA21.EG2,3
August,2021,p,2.EG2.27,2,PA21.EG2,3
August,2021,p,3.EG2.27,3,PA21.EG2,3
August,2021,p,4.EG2.25,2,PA21.EG2,3
August,2021,p,5.EG2.25,2,PA21.EG2,3
August,2021,p,6.EG2.25,2,PA21.EG2,3
August,2021,p,7.EG2.25,2,PA21.EG2,3
August,2021,p,2.DP2.23,2,PA21.DP2,3
August,2021,p,3.DP2.23,2,PA21.DP2,3
August,2021,p,6.DP2.23,4,PA21.DP2,3
August,2021,p,7.DP2.23,3,PA21.DP2,3
August,2021,p,4.DP2.26,4,PA21.DP2,3
August,2021,p,5.DP2.26,2,PA21.DP2,3
August,2021,p,7.DP2.26,4,PA21.DP2,3
August,2021,p,1.DP2.26,1,PA21.DP2,3
August,2021,p,2.DP2.27,2,PA21.DP2,3
August,2021,p,3.DP2.23*,3,PA21.DP2,3
August,2021,p,4.DP2.23*,,PA21.DP2,
August,2021,p,5.HP1.23,4,PA21.HP1,2
August,2021,p,6.HP1.23,6,PA21.HP1,2
August,2021,p,8.HP1.23,3,PA21.HP1,2
August,2021,p,1.HP1.23*,4,PA21.HP1,2
August,2021,p,2.HP1.23*,2,PA21.HP1,2
August,2021,p,3.HP1.23*,3,PA21.HP1,2
August,2021,p,5.HP1.23*,2,PA21.HP1,2
August,2021,p,7.HP1.23*,5,PA21.HP1,2
August,2021,p,1.HP1.25,2,PA21.HP1,2
August,2021,p,3.HP1.25,5,PA21.HP1,2
August,2021,p,4.HP1.25,5,PA21.HP1,3
August,2021,p,5.HP1.25,6,PA21.HP1,3
August,2021,p,6.HP1.25,5,PA21.HP1,3
August,2021,p,7.HP1.25,5,PA21.HP1,3
August,2021,p,1.DP5.23,,PA21.DP5,
August,2021,p,3.DP5.23,,PA21.DP5,
August,2021,p,6.DP5.23,,PA21.DP5,
August,2021,p,7.DP5.23,,PA21.DP5,
August,2021,p,1.DP5.23*,,PA21.DP5,
August,2021,p,3.DP5.23*,,PA21.DP5,
August,2021,p,4.DP5.25,,PA21.DP5,
August,2021,p,5.DP5.25,,PA21.DP5,
August,2021,p,6.DP5.25,,PA21.DP5,
August,2021,p,1.HP1 Redo.23,,PA21.HP1 Redo,
August,2021,p,4.HP1 Redo.23,,PA21.HP1 Redo,
August,2021,p,5.HP1 Redo.23,,PA21.HP1 Redo,
August,2021,p,6.HP1 Redo.23,,PA21.HP1 Redo,
August,2021,p,7.HP1 Redo.23,,PA21.HP1 Redo,
August,2021,p,8.HP1 Redo.23,,PA21.HP1 Redo,
August,2021,p,1.DP1.23,2,PA21.DP1,2
August,2021,p,2.DP1.23,3,PA21.DP1,2
August,2021,p,3.DP1.23,2,PA21.DP1,2
August,2021,p,4.DP1.23,3,PA21.DP1,2
August,2021,p,6.DP1.23,3,PA21.DP1,2
August,2021,p,7.DP1.23,4,PA21.DP1,2
August,2021,p,8.DP1.23,4,PA21.DP1,2
August,2021,p,2.DP1.23*,5,PA21.DP1,2
August,2021,p,3.DP1.23*,3,PA21.DP1,2
August,2021,p,4.DP1.23*,2,PA21.DP1,2
August,2021,p,5.DP1.23*,3,PA21.DP1,3
August,2021,p,6.DP1.23*,,PA21.DP1,
August,2021,p,7.DP1.23*,,PA21.DP1,
August,2021,p,1.DP1.25,,PA21.DP1,
August,2021,p,2.DP1.25,,PA21.DP1,
August,2021,p,3.DP1.25,,PA21.DP1,
August,2021,p,5.DP1.25,,PA21.DP1,
August,2021,p,6.DP1.25,,PA21.DP1,
August,2021,p,7.DP1.25,,PA21.DP1,
August,2021,p,1.PR1.23,3,PA21.PR1,2
August,2021,p,2.PR1.23,,PA21.PR1,
August,2021,p,4.PR1.23,,PA21.PR1,
August,2021,p,8.PR1.23,,PA21.PR1,
August,2021,p,2.PR1.23*,,PA21.PR1,
August,2021,p,7.PR1.23*,,PA21.PR1,
August,2021,p,1.PR1.25,,PA21.PR1,
August,2021,p,2.PR1.25,,PA21.PR1,
August,2021,p,2.DP4.23,2,PA21.DP4,2
August,2021,p,3.DP4.23,5,PA21.DP4,2
August,2021,p,4.DP4.23,6,PA21.DP4,2
August,2021,p,5.DP4.23,3,PA21.DP4,2
August,2021,p,8.DP4.23,3,PA21.DP4,2
August,2021,p,1.DP4.25,3,PA21.DP4,2
August,2021,p,2.DP4.25,3,PA21.DP4,2
August,2021,p,3.DP4.25,2,PA21.DP4,2
August,2021,p,5.DP4.26,3,PA21.DP4,2
August,2021,p,8.DP4.27,2,PA21.DP4,2
August,2021,p,1.SC1.23,2,PA21.SC1,2
August,2021,p,3.SC1.23,3,PA21.SC1,2
August,2021,p,4.SC1.23,3,PA21.SC1,2
August,2021,p,5.SC1.23,4,PA21.SC1,2
August,2021,p,6.SC1.23,2,PA21.SC1,2
August,2021,p,7.SC1.23,2,PA21.SC1,2
August,2021,p,8.SC1.23,3,PA21.SC1,2
August,2021,p,1.SC1.23*,2,PA21.SC1,2
August,2021,p,2.SC1.23*,3,PA21.SC1,2
August,2021,p,3.SC1.23*,3,PA21.SC1,2
August,2021,p,4.SC1.23*,4,PA21.SC1,3
August,2021,p,5.SC1.23*,3,PA21.SC1,3
August,2021,p,6.SC1.23*,3,PA21.SC1,3
August,2021,p,7.SC1.23*,3,PA21.SC1,3
August,2021,p,1.SC1.25,2,PA21.SC1,3
August,2021,p,2.SC1.25,4,PA21.SC1,3
August,2021,p,3.SC1.25,5,PA21.SC1,3
August,2021,p,4.SC1.25,2,PA21.SC1,3
August,2021,p,5.SC1.25,3,PA21.SC1,3
August,2021,p,6.SC1.25,3,PA21.SC1,3
August,2021,p,7.SC1.25,4,PA21.SC1,4
August,2021,p,1.PH1.26,,PA21.PH1,
August,2021,p,1.DP3.26,,PA21.DP3,
August,2021,p,3.HE1.23,5,PA21.HE1,3
August,2021,p,4.HE1.23,3,PA21.HE1,3
August,2021,p,5.HE1.23,3,PA21.HE1,3
August,2021,p,6.HE1.23,2,PA21.HE1,3
August,2021,p,7.HE1.23,2,PA21.HE1,3
August,2021,p,8.HE1.23,3,PA21.HE1,3
August,2021,p,1.HE1.23*,2,PA21.HE1,3
August,2021,p,2.HE1.23*,2,PA21.HE1,3
August,2021,p,3.HE1.23*,2,PA21.HE1,3
August,2021,p,6.HE1.23*,2,PA21.HE1,3
August,2021,p,8.HE1.27,,PA21.HE1,
August,2021,p,1.HE1.27,,PA21.HE1,
August,2021,p,2.HE1.27,,PA21.HE1,
August,2021,p,3.HE1.27,,PA21.HE1,
August,2021,p,4.HE1.26,,PA21.HE1,
August,2021,p,1.MP1.23,3,PA21.MP1,2
August,2021,p,2.MP1.23,3,PA21.MP1,2
August,2021,p,3.MP1.23,3,PA21.MP1,2
August,2021,p,4.MP1.23,2,PA21.MP1,2
August,2021,p,5.MP1.23,3,PA21.MP1,2
August,2021,p,6.MP1.23,5,PA21.MP1,2
August,2021,p,7.MP1.23,3,PA21.MP1,2
August,2021,p,8.MP1.23,2,PA21.MP1,2
August,2021,p,1.MP1.23*,2,PA21.MP1,2
August,2021,p,2.MP1.23*,2,PA21.MP1,2
August,2021,p,6.MP1.25,4,PA21.MP1,3
August,2021,p,7.MP1.25,2,PA21.MP1,3
August,2021,p,1.MP1.25,,PA21.MP1,
August,2021,p,2.MP1.25,,PA21.MP1,
August,2021,p,3.MP1.25,,PA21.MP1,
August,2021,p,4.MP1.25,,PA21.MP1,
August,2021,p,5.MP1.25,,PA21.MP1,
August,2021,p,6.MP1.25*,,PA21.MP1,
August,2021,p,7.MP1.25*,,PA21.MP1,
August,2021,p,1.AH1.original 26,1,PA21.AH1,3
August,2021,p,2.AH1.original 26,5,PA21.AH1,3
August,2021,p,3.AH1.original 26,3,PA21.AH1,3
August,2021,p,4.AH1.new 26,3,PA21.AH1,3
August,2021,p,5.AH1.new 26,4,PA21.AH1,3
August,2021,p,6.AH1.new 26,3,PA21.AH1,3
August,2021,p,7.AH1.new 26,2,PA21.AH1,3
August,2021,p,8.AH1.new 26,4,PA21.AH1,3
August,2021,p,1.AH1.new 26,3,PA21.AH1,3
August,2021,p,2.AH1.new 27,2,PA21.AH1,3
August,2021,p,3.AH1.new 27,,PA21.AH1,
August,2021,p,4.AH1.new 27,,PA21.AH1,
August,2021,p,5.AH1.original 27,,PA21.AH1,
August,2021,p,8.AH1.original 27,,PA21.AH1,
August,2021,p,3.EG4.23,3,PA21.EG4,2
August,2021,p,4.EG4.27,,PA21.EG4,
August,2021,p,5.EG4.27,,PA21.EG4,
August,2021,p,6.EG4.27,,PA21.EG4,
August,2021,r,6.AH1.original 27,3,RA21.AH1,1
August,2021,r,5.DP1.23,3,RA21.DP1,1
August,2021,r,7.DP3.26,2,RA21.DP3,1
August,2021,r,1.DP3.26*,2,RA21.DP3,1
August,2021,r,7.DP4.23,6,RA21.DP4,1
August,2021,r,2.DP5.23,2,RA21.DP5,1
August,2021,r,3.EG1.23,2,RA21.EG1,1
August,2021,r,2.EG1.23,4,RA21.EG1,1
August,2021,r,3.EG1.27,1,RA21.EG1,1
August,2021,r,1.HP1.25,4,RA21.HP1,1
August,2021,r,2.PR1.26,2,RA21.PR1,1
August,2021,r,3.PR1.23,4,RA21.PR1,1
August,2021,r,1.PR3.26,4,RA21.PR3,1
August,2021,r,4.PR3.26,2,RA21.PR3,1
August,2022,r,,2,RA22.MP1(1),1
August,2022,r,,2,RA22.MP1(1),1
August,2022,r,,6,RA22.HP1(1),1
August,2022,r,,2,RA22.HE1(1),1
August,2022,r,,4,RA22.HE1(1),1
August,2022,r,,4,RA22.ST1(1),1
August,2022,r,,2,RA22.ST1(1),1
August,2022,r,,2,RA22.DP5(1),1
August,2022,r,,3,RA22.DP5(1),1
August,2022,r,,2,RA22.EG4(1),1
August,2022,r,,2,RA22.PR3(1),1
August,2022,r,,3,RA22.DP2(1),1
August,2022,r,,3,RA22.EG2(1),1
August,2022,r,,3,RA22.EG2(1),1
August,2022,p,1.DP5.23,,PA22.DP5(1),
August,2022,p,2.DP5.23,,PA22.DP5(1),
August,2022,p,3.DP5.23,,PA22.DP5(1),
August,2022,p,5.DP5.23,,PA22.DP5(1),
August,2022,p,6.DP5.23,,PA22.DP5(1),
August,2022,p,7.DP5.23,,PA22.DP5(1),
August,2022,p,8.DP5.23,,PA22.DP5(1),
August,2022,p,1.DP5.23*,,PA22.DP5(1),
August,2022,p,2.DP5.23*,,PA22.DP5(1),
August,2022,p,3.DP5.23*,,PA22.DP5(1),
August,2022,p,4.DP5.23*,,PA22.DP5(2),
August,2022,p,5.DP5.23*,,PA22.DP5(2),
August,2022,p,6.DP5.23*,,PA22.DP5(2),
August,2022,p,7.DP5.23*,,PA22.DP5(2),
August,2022,p,1.DP5.25,,PA22.DP5(2),
August,2022,p,2.DP5.25,,PA22.DP5(2),
August,2022,p,3.DP5.25,,PA22.DP5(2),
August,2022,p,4.DP5.25,,PA22.DP5(2),
August,2022,p,5.DP5.25,,PA22.DP5(2),
August,2022,p,6.DP5.25,,PA22.DP5(2),
August,2022,p,1.EG4.23,,PA22.EG4(1),
August,2022,p,2.EG4.23,,PA22.EG4(1),
August,2022,p,3.EG4.23,,PA22.EG4(1),
August,2022,p,4.EG4.23,,PA22.EG4(1),
August,2022,p,5.EG4.23,,PA22.EG4(1),
August,2022,p,6.EG4.23,,PA22.EG4(1),
August,2022,p,7.EG4.23,,PA22.EG4(1),
August,2022,p,8.EG4.23,,PA22.EG4(1),
August,2022,p,1.EG4.23*,,PA22.EG4(1),
August,2022,p,2.EG4.23*,,PA22.EG4(1),
August,2022,p,3.EG4.23*,,PA22.EG4(2),
August,2022,p,4.EG4.23*,,PA22.EG4(2),
August,2022,p,5.EG4.23*,,PA22.EG4(2),
August,2022,p,6.EG4.23*,,PA22.EG4(2),
August,2022,p,7.EG4.23*,,PA22.EG4(2),
August,2022,p,1.EG4.24,,PA22.EG4(2),
August,2022,p,2.EG4.24,,PA22.EG4(2),
August,2022,p,3.EG4.24,,PA22.EG4(2),
August,2022,p,4.EG4.24,,PA22.EG4(2),
August,2022,p,5.EG4.24,,PA22.EG4(2),
August,2022,p,1.DP1.23,,PA22.DP1(1),
August,2022,p,2.DP1.23,,PA22.DP1(1),
August,2022,p,3.DP1.23,,PA22.DP1(1),
August,2022,p,4.DP1.23,,PA22.DP1(1),
August,2022,p,6.DP1.23,,PA22.DP1(1),
August,2022,p,7.DP1.23,,PA22.DP1(1),
August,2022,p,8.DP1.23,,PA22.DP1(1),
August,2022,p,1.DP1.23*,,PA22.DP1(1),
August,2022,p,2.DP1.23*,,PA22.DP1(1),
August,2022,p,3.DP1.23*,,PA22.DP1(1),
August,2022,p,4.DP1.23*,,PA22.DP1(2),
August,2022,p,5.DP1.23*,,PA22.DP1(2),
August,2022,p,6.DP1.23*,,PA22.DP1(2),
August,2022,p,7.DP1.23*,,PA22.DP1(2),
August,2022,p,1.DP1.24,,PA22.DP1(2),
August,2022,p,2.DP1.24,,PA22.DP1(2),
August,2022,p,3.DP1.24,,PA22.DP1(2),
August,2022,p,4.DP1.24,,PA22.DP1(2),
August,2022,p,5.DP1.24,,PA22.DP1(2),
August,2022,p,6.DP1.24,,PA22.DP1(2),
August,2022,p,1.PR3.23,,PA22.PR3(1),
August,2022,p,2.PR3.23,,PA22.PR3(1),
August,2022,p,3.PR3.23,,PA22.PR3(1),
August,2022,p,4.PR3.23,,PA22.PR3(1),
August,2022,p,5.PR3.23,,PA22.PR3(1),
August,2022,p,6.PR3.23,,PA22.PR3(1),
August,2022,p,7.PR3.23,,PA22.PR3(1),
August,2022,p,8.PR3.23,,PA22.PR3(1),
August,2022,p,1.PR3.23*,,PA22.PR3(1),
August,2022,p,2.PR3.23*,,PA22.PR3(1),
August,2022,p,3.PR3.23*,,PA22.PR3(2),
August,2022,p,4.PR3.23*,,PA22.PR3(2),
August,2022,p,5.PR3.23*,,PA22.PR3(2),
August,2022,p,6.PR3.23*,,PA22.PR3(2),
August,2022,p,7.PR3.23*,,PA22.PR3(2),
August,2022,p,1.PR3.24,,PA22.PR3(2),
August,2022,p,2.PR3.24,,PA22.PR3(2),
August,2022,p,3.PR3.24,,PA22.PR3(2),
August,2022,p,4.PR3.24,,PA22.PR3(2),
August,2022,p,5.PR3.24,,PA22.PR3(2),
August,2022,p,1.DP2.23,,PA22.DP2(1),
August,2022,p,2.DP2.23,,PA22.DP2(1),
August,2022,p,3.DP2.23,,PA22.DP2(1),
August,2022,p,4.DP2.23,,PA22.DP2(1),
August,2022,p,5.DP2.23,,PA22.DP2(1),
August,2022,p,6.DP2.23,,PA22.DP2(1),
August,2022,p,7.DP2.23,,PA22.DP2(1),
August,2022,p,8.DP2.23,,PA22.DP2(1),
August,2022,p,1.DP2.23*,,PA22.DP2(1),
August,2022,p,2.DP2.23*,,PA22.DP2(1),
August,2022,p,3.DP2.23*,,PA22.DP2(2),
August,2022,p,4.DP2.23*,,PA22.DP2(2),
August,2022,p,5.DP2.23*,,PA22.DP2(2),
August,2022,p,6.DP2.23*,,PA22.DP2(2),
August,2022,p,7.DP2.23*,,PA22.DP2(2),
August,2022,p,1.DP2.24,,PA22.DP2(2),
August,2022,p,2.DP2.24,,PA22.DP2(2),
August,2022,p,4.DP2.24,,PA22.DP2(2),
August,2022,p,5.DP2.24,,PA22.DP2(2),
August,2022,p,7.DP2.24,,PA22.DP2(2),
August,2022,p,1.EG2.23,,PA22.EG2(1),
August,2022,p,2.EG2.23,,PA22.EG2(1),
August,2022,p,3.EG2.23,,PA22.EG2(1),
August,2022,p,5.EG2.23,,PA22.EG2(1),
August,2022,p,6.EG2.23,,PA22.EG2(1),
August,2022,p,7.EG2.23,,PA22.EG2(1),
August,2022,p,8.EG2.23,,PA22.EG2(1),
August,2022,p,1.EG2.23*,,PA22.EG2(1),
August,2022,p,2.EG2.23*,,PA22.EG2(1),
August,2022,p,3.EG2.24,,PA22.EG2(1),
August,2022,p,4.EG2.24,,PA22.EG2(2),
August,2022,p,5.EG2.24,,PA22.EG2(2),
August,2022,p,6.EG2.24,,PA22.EG2(2),
August,2022,p,7.EG2.24,,PA22.EG2(2),
August,2022,p,1.EG2.24,,PA22.EG2(2),
August,2022,p,2.EG2.24,,PA22.EG2(2),
August,2022,p,3.EG2.24*,,PA22.EG2(2),
August,2022,p,4.EG2.24*,,PA22.EG2(2),
August,2022,p,5.EG2.24*,,PA22.EG2(2),
August,2022,p,6.EG2.24*,,PA22.EG2(2),
August,2022,p,1.EG1.23,,PA22.EG1(1),
August,2022,p,2.EG1.23,,PA22.EG1(1),
August,2022,p,3.EG1.23,,PA22.EG1(1),
August,2022,p,4.EG1.23,,PA22.EG1(1),
August,2022,p,5.EG1.23,,PA22.EG1(1),
August,2022,p,6.EG1.23,,PA22.EG1(1),
August,2022,p,7.EG1.23,,PA22.EG1(1),
August,2022,p,1.EG1.23*,,PA22.EG1(1),
August,2022,p,2.EG1.23*,,PA22.EG1(1),
August,2022,p,3.EG1.23*,,PA22.EG1(1),
August,2022,p,1.DP3.23,,PA22.DP3(1),
August,2022,p,2.DP3.23,,PA22.DP3(1),
August,2022,p,3.DP3.23,,PA22.DP3(1),
August,2022,p,4.DP3.23,,PA22.DP3(1),
August,2022,p,5.DP3.23,,PA22.DP3(1),
August,2022,p,6.DP3.23,,PA22.DP3(1),
August,2022,p,7.DP3.23,,PA22.DP3(1),
August,2022,p,8.DP3.23,,PA22.DP3(1),
August,2022,p,1.DP3.23*,,PA22.DP3(1),
August,2022,p,2.DP3.23*,,PA22.DP3(1),
August,2022,p,3.DP3.23*,,PA22.DP3(2),
August,2022,p,4.DP3.23*,,PA22.DP3(2),
August,2022,p,5.DP3.23*,,PA22.DP3(2),
August,2022,p,6.DP3.23*,,PA22.DP3(2),
August,2022,p,7.DP3.23*,,PA22.DP3(2),
August,2022,p,1.DP3.24,,PA22.DP3(2),
August,2022,p,2.DP3.24,,PA22.DP3(2),
August,2022,p,3.DP3.24,,PA22.DP3(2),
August,2022,p,5.DP3.24,,PA22.DP3(2),
August,2022,p,6.DP3.24,,PA22.DP3(2),
August,2022,p,1.PR2.23,,PA22.PR2(1),
August,2022,p,3.PR2.24,,PA22.PR2(1),
August,2022,p,4.PR2.24,,PA22.PR2(1),
August,2022,p,5.PR2.24,,PA22.PR2(1),
August,2022,p,6.PR2.24,,PA22.PR2(1),
August,2022,p,7.PR2.24,,PA22.PR2(1),
August,2022,p,8.PR2.24,,PA22.PR2(1),
August,2022,p,1.PR2.24,,PA22.PR2(1),
August,2022,p,2.PR2.24,,PA22.PR2(1),
August,2022,p,4.PR2.25,,PA22.PR2(1),
August,2022,p,5.PR2.25,,PA22.PR2(2),
August,2022,p,6.PR2.25,,PA22.PR2(2),
August,2022,p,7.PR2.25,,PA22.PR2(2),
August,2022,p,1.PR2.25,,PA22.PR2(2),
August,2022,p,2.PR2.25,,PA22.PR2(2),
August,2022,p,3.PR2.25,,PA22.PR2(2),
August,2022,p,4.PR2.26,,PA22.PR2(2),
August,2022,p,5.PR2.26,,PA22.PR2(2),
August,2022,p,6.PR2.30,,PA22.PR2(2),
August,2022,p,7.PR2.30,,PA22.PR2(2),
August,2022,p,1.DP4.23,,PA22.DP4(1),
August,2022,p,2.DP4.23,,PA22.DP4(1),
August,2022,p,3.DP4.23,,PA22.DP4(1),
August,2022,p,4.DP4.23,,PA22.DP4(1),
August,2022,p,5.DP4.23,,PA22.DP4(1),
August,2022,p,6.DP4.23,,PA22.DP4(1),
August,2022,p,7.DP4.23,,PA22.DP4(1),
August,2022,p,8.DP4.23,,PA22.DP4(1),
August,2022,p,1.DP4.23*,,PA22.DP4(1),
August,2022,p,2.DP4.23*,,PA22.DP4(1),
August,2022,p,3.DP4.23*,,PA22.DP4(2),
August,2022,p,4.DP4.23*,,PA22.DP4(2),
August,2022,p,5.DP4.23*,,PA22.DP4(2),
August,2022,p,6.DP4.23*,,PA22.DP4(2),
August,2022,p,7.DP4.23*,,PA22.DP4(2),
August,2022,p,1.DP4.24,,PA22.DP4(2),
